Teenhome,Kidhome,Complain,NumCatalogPurchases,AcceptedCmp2,Marital_Status,Income,NumStorePurchases,MntWines,MntMeatProducts,MntGoldProds,MntFishProducts,MntFruits,NumDealsPurchases,AcceptedCmp5,MntSweetProducts,NumWebVisitsMonth,NumWebPurchases,Year_Birth,Year_Birth_KMeans_Clusters
1,1,0,1,0,2,40851.0,2,23,7,24,0,1,1,0,4,7,1,1971,1
0,0,0,0,0,3,27469.0,3,9,2,0,3,1,1,0,2,6,0,1947,1
0,0,0,7,0,3,82347.0,10,556,845,63,202,54,1,0,133,3,7,1957,0
1,0,0,5,0,3,73803.0,6,833,363,174,52,80,2,0,26,6,9,1957,0
1,1,0,0,0,4,8820.0,3,12,13,4,4,0,4,0,2,8,3,1952,1
0,0,0,0,0,4,43322.0,4,56,48,18,10,7,1,0,2,7,3,1974,1
1,0,0,6,0,5,55593.0,3,293,124,106,11,8,2,0,4,6,6,1973,0
1,1,0,4,0,3,50501.0,4,297,38,152,13,0,7,0,0,6,5,1954,1
1,1,0,0,0,3,37085.0,3,39,16,3,2,1,4,0,0,8,3,1975,1
0,1,0,2,0,4,16185.0,2,5,16,45,21,11,2,0,8,8,2,1990,1
1,0,0,8,0,4,57731.0,6,266,300,44,65,21,4,0,8,6,8,1969,0
1,0,0,1,0,7,48432.0,6,322,50,42,4,3,5,0,3,8,7,1973,1
1,0,0,5,0,3,73807.0,11,366,156,54,71,124,2,0,78,2,5,1978,0
0,0,0,0,0,3,18929.0,4,32,8,18,23,0,1,0,4,6,1,1990,1
1,1,0,1,0,4,35893.0,5,158,23,18,0,0,6,0,0,8,3,1968,1
1,0,0,3,0,3,61014.0,4,269,495,29,182,129,4,0,43,7,9,1980,0
1,1,0,1,0,5,32144.0,3,41,10,3,0,0,4,0,0,7,2,1954,1
1,0,0,0,0,5,14918.0,3,3,3,15,15,3,1,0,4,6,1,1963,1
1,1,0,1,0,2,45146.0,2,33,5,15,0,0,2,0,0,4,1,1963,1
1,0,0,1,0,2,41769.0,7,302,131,27,32,29,6,0,0,8,8,1955,1
0,0,0,2,0,5,88325.0,9,519,860,53,93,71,1,0,27,2,6,1981,0
1,1,0,0,0,2,38054.0,3,23,17,0,2,2,2,0,1,7,2,1950,1
0,0,0,6,0,4,80617.0,8,594,631,32,72,51,1,0,55,2,4,1995,0
1,0,0,0,0,3,5305.0,0,12,7,5,1,4,0,0,3,13,1,1976,1
1,1,0,0,0,5,36807.0,2,4,5,5,0,2,1,0,0,6,1,1954,1
0,1,0,0,0,5,28427.0,3,18,19,6,3,3,2,0,3,8,2,1983,1
0,0,0,6,0,6,82032.0,7,332,377,57,149,194,0,0,125,1,4,1948,0
0,1,0,0,0,5,22775.0,2,5,8,1,0,1,1,0,0,8,1,1978,1
0,1,0,1,0,5,40101.0,6,171,129,62,26,3,4,0,24,7,6,1985,1
1,0,0,2,0,3,58025.0,10,270,88,22,11,31,3,0,48,4,3,1979,0
0,0,0,6,0,4,75777.0,11,712,538,80,69,26,1,1,13,1,3,1982,0
0,1,0,2,0,5,7500.0,2,2,11,21,3,8,4,0,8,7,3,1979,1
2,1,0,0,0,3,33562.0,4,21,12,3,0,12,3,0,3,4,2,1963,1
1,0,0,6,0,4,57642.0,6,580,58,27,8,6,3,0,0,4,7,1970,0
1,1,0,2,0,5,58554.0,6,368,68,88,38,24,6,0,0,7,8,1968,0
1,1,0,1,0,3,63777.0,6,457,106,53,15,5,8,0,17,8,11,1979,0
1,0,0,2,0,4,57967.0,8,229,137,91,4,7,5,0,0,5,4,1962,0
0,0,0,0,0,5,1729.0,1,32,1607,22,12,2,0,0,4,0,0,1978,1
0,2,0,1,0,3,24434.0,2,3,8,17,20,2,2,0,0,7,2,1972,1
0,1,0,1,0,4,11012.0,2,24,26,23,7,3,3,0,1,9,3,1984,1
0,0,0,4,0,4,44802.0,12,853,143,20,13,10,2,0,10,8,9,1970,1
0,0,0,0,0,4,26816.0,3,5,6,3,3,1,1,0,4,4,0,1986,1
0,1,0,1,0,5,666666.0,3,9,18,12,8,14,4,0,1,6,3,1977,2
0,1,0,0,0,3,34421.0,2,3,7,9,6,3,1,0,2,7,1,1974,1
1,0,0,3,0,3,61223.0,4,709,182,247,42,43,2,0,118,5,9,1967,0
1,2,0,2,0,5,64014.0,5,406,30,8,0,0,7,0,0,7,8,1946,0
0,0,0,3,0,2,56981.0,13,908,217,24,32,48,1,0,12,6,2,1981,0
1,0,0,5,0,5,69245.0,10,428,214,61,80,30,2,0,30,3,6,1956,0
1,1,0,1,0,3,52869.0,4,84,61,21,2,3,3,0,1,7,3,1954,0
