OverallQual,GrLivArea,GarageArea,FireplaceQu,BsmtFinType2,TotalBsmtSF,GarageQual,LandSlope,TotRmsAbvGrd,2ndFlrSF,BsmtFinSF1,ExterQual,1stFlrSF,BsmtQual,YearRemodAdd,KitchenQual,GarageCond,YearBuilt,SaleType,LotFrontage,GarageYrBlt,YearRemodAdd_age_in_years,LotArea,BsmtFullBath,CentralAir,GarageCars,KitchenAbvGr,FullBath,Fireplaces,BsmtFinSF2,HeatingQC,MSSubClass,WoodDeckSF,OpenPorchSF,OverallCond,SaleCondition,FireplaceQu_Missing_Flag,BedroomAbvGr,MoSold,ScreenPorch,LowQualFinSF,HalfBath,BsmtUnfSF,EnclosedPorch,YrSold,MiscVal,YrSold_age_in_years,3SsnPorch,SalePrice
5,912,576,-1,5,912,4,0,5,0,595,3,912,3,2008,2,4,1965,8,72.0,1992.0,14,8872,1,1,2,1,1,0,0,0,20,0,240,8,4,1,2,12,0,0,0,317,0,2008,0,14,0,147000
9,1702,1052,2,5,1702,4,0,7,0,1540,0,1702,0,2008,0,4,2008,6,65.0,2008.0,14,8769,1,1,3,1,1,1,0,0,120,0,72,5,5,0,1,10,224,0,1,162,0,2008,0,14,0,367294
5,1507,404,-1,5,1075,4,0,7,0,666,3,1507,3,1960,3,4,1960,8,70.0,1960.0,62,7910,0,1,1,1,2,0,0,2,80,0,0,5,4,1,4,8,0,0,0,409,0,2008,0,14,0,127000
5,2620,600,4,4,1361,4,0,12,1259,498,3,1361,2,1977,3,4,1977,8,20.0,1977.0,45,18890,0,1,2,2,2,1,211,0,90,155,24,5,4,0,4,8,0,0,2,652,145,2007,8300,15,0,190000
5,1190,540,-1,5,1106,4,0,6,0,803,3,1190,3,1962,3,4,1962,8,70.0,1962.0,60,7728,1,1,2,1,1,0,0,4,90,0,18,6,4,1,3,5,0,0,0,303,0,2006,0,16,0,132500
4,1224,462,-1,-1,0,4,0,6,0,0,3,1224,-1,1962,3,4,1962,8,70.0,1962.0,60,9842,0,1,2,2,2,0,0,4,90,0,0,5,4,1,2,3,0,0,0,0,0,2007,0,15,0,101800
5,1188,531,-1,5,1188,4,0,6,0,1000,3,1188,3,1959,3,4,1959,0,20.0,1959.0,63,12160,1,1,2,1,1,0,0,1,20,0,0,5,0,1,3,5,0,0,0,188,0,2010,0,12,0,142000
5,1964,0,-1,5,940,-1,0,7,940,0,3,1024,3,1950,3,-1,1911,8,55.0,1899.0,72,8525,0,0,0,1,1,0,0,4,70,0,192,6,0,1,4,11,0,0,1,940,0,2008,0,14,0,130000
5,1784,180,-1,5,747,1,0,9,892,0,3,892,2,1950,3,1,1914,8,96.0,1914.0,72,13132,0,1,1,1,1,0,0,2,70,203,40,5,4,1,4,7,0,0,1,747,0,2006,0,16,0,138887
7,1626,474,-1,5,764,4,0,6,862,0,2,764,2,2003,2,4,2003,8,36.0,2003.0,19,2628,0,1,2,1,2,0,0,0,160,0,27,5,4,1,2,6,0,0,1,764,0,2010,0,12,0,175500
7,1948,434,2,5,847,4,0,8,1101,0,2,847,2,2005,2,4,2004,8,41.0,2004.0,17,12393,0,1,2,1,2,1,0,0,60,100,48,5,4,0,4,9,0,0,1,847,0,2006,0,16,0,195000
6,1141,484,-1,5,1141,4,0,6,0,0,2,1141,2,2005,3,4,2005,8,63.0,2005.0,17,13072,0,1,2,1,1,0,0,0,20,0,0,5,0,1,3,3,0,0,1,1141,0,2006,0,16,0,142500
8,1484,472,2,5,1476,4,0,6,0,428,2,1484,2,2006,0,4,2006,8,64.0,2006.0,16,9037,0,1,2,1,2,1,0,0,20,120,33,5,4,0,2,12,0,0,0,1048,0,2007,0,15,0,265900
7,1768,543,-1,5,884,4,0,8,884,550,2,884,2,2003,2,4,2003,8,65.0,2003.0,19,8158,1,1,2,1,2,0,0,0,60,0,63,5,4,1,3,7,0,0,1,334,0,2008,0,14,0,224900
7,1689,954,-1,5,1689,4,0,7,0,0,2,1689,2,2007,2,4,2007,6,83.0,2007.0,15,9849,0,1,3,1,2,0,0,0,20,0,56,6,5,1,3,6,0,0,0,1689,0,2007,0,15,0,248328
7,1173,528,4,3,1053,4,0,6,0,885,3,1173,2,1974,2,4,1974,8,85.0,1974.0,48,10625,1,1,2,1,2,2,168,4,85,0,120,6,3,0,3,1,0,0,0,0,0,2010,0,12,0,170000
10,2076,850,2,5,2076,4,0,7,0,1386,0,2076,0,2006,0,4,2006,6,107.0,2006.0,16,13891,1,1,3,1,2,1,0,0,20,216,229,5,5,0,2,9,0,0,1,690,0,2006,0,16,0,465000
8,1517,400,2,5,792,4,1,7,725,0,3,792,2,1950,2,4,1929,8,20.0,1931.0,72,11435,0,1,2,1,1,2,0,1,70,0,0,7,4,0,3,6,0,0,0,792,0,2006,0,16,0,230000
6,1868,477,4,5,585,4,0,7,728,0,3,1140,2,2003,3,4,1984,8,78.0,1984.0,19,12090,0,1,2,1,3,1,0,0,80,268,112,7,0,0,3,1,147,0,1,585,0,2007,0,15,0,178000
7,1553,615,-1,5,756,4,0,6,797,0,2,756,2,2006,2,4,2005,6,65.0,2005.0,16,8125,0,1,2,1,2,0,0,0,60,0,45,5,5,1,3,3,0,0,1,756,0,2006,0,16,0,186500
6,1034,888,-1,5,1012,4,0,6,0,539,3,1034,3,1976,3,4,1976,8,20.0,1976.0,46,12328,1,1,3,1,1,0,0,4,80,0,0,5,4,1,3,5,0,0,0,473,0,2010,0,12,0,169900
6,2058,396,2,5,735,1,0,8,924,319,3,1134,2,1950,3,1,1917,8,60.0,1950.0,72,9600,0,0,2,1,1,1,0,1,75,0,0,5,4,0,3,4,0,0,1,416,259,2008,0,14,0,129500
5,988,276,-1,4,876,4,0,6,0,534,3,988,3,1950,3,4,1950,8,60.0,1950.0,72,7200,0,1,1,1,1,0,96,4,20,0,80,7,4,1,3,5,0,0,0,246,0,2007,0,15,0,119000
7,2110,522,4,5,2110,4,0,8,0,1065,2,2110,3,1968,0,4,1968,8,93.0,1968.0,54,11160,1,1,2,1,2,2,0,0,20,0,0,5,4,0,3,4,0,0,1,1045,0,2010,0,12,0,244000
7,1405,478,2,5,1405,4,0,6,0,0,2,1405,2,2003,2,4,2003,8,20.0,2003.0,19,3136,0,1,2,1,2,1,0,0,120,148,36,5,4,0,2,3,0,0,0,1405,0,2006,0,16,0,171750
5,874,288,-1,5,864,4,0,5,0,510,3,874,3,1968,3,4,1968,8,62.0,1968.0,54,9858,1,1,1,1,1,0,0,4,20,33,0,6,4,1,3,11,0,0,0,354,0,2009,600,13,0,130000
7,2167,518,2,0,1192,4,0,9,651,125,2,1516,3,2003,2,4,1974,8,20.0,1974.0,19,17542,1,1,2,1,2,2,1031,4,60,220,47,7,4,0,3,7,0,0,1,36,0,2007,0,15,0,294000
7,1656,397,2,5,746,4,0,7,896,0,2,760,2,2004,2,4,2003,8,60.0,2003.0,18,6931,0,1,2,1,2,1,0,0,60,178,128,5,4,0,3,7,0,0,1,746,0,2008,0,14,0,165400
6,1367,560,2,5,884,4,0,6,408,425,3,959,3,1950,3,4,1931,8,52.0,1978.0,72,6240,0,1,1,1,1,1,0,4,50,0,0,6,4,0,3,11,120,0,0,459,0,2007,0,15,0,127500
8,1987,691,4,5,1986,4,0,7,0,1314,2,1987,2,1994,2,4,1994,8,91.0,1994.0,28,14303,1,1,2,1,2,1,0,0,20,262,36,5,4,0,2,8,0,0,0,672,0,2008,0,14,0,301500
5,864,0,-1,5,864,-1,0,4,0,0,3,864,1,1950,3,-1,1922,8,56.0,1899.0,72,4060,0,1,0,1,1,0,0,0,30,0,96,8,4,1,2,7,0,0,0,864,0,2009,0,13,0,99900
7,1166,400,-1,5,856,4,0,5,0,655,2,1166,2,2005,2,4,2005,8,59.0,2005.0,17,9587,1,1,2,1,2,0,0,0,80,212,0,5,4,1,2,7,0,0,0,201,0,2008,0,14,0,190000
6,1054,460,-1,3,1054,4,0,6,0,602,3,1054,2,1969,3,4,1969,8,65.0,1969.0,53,9750,1,1,2,1,1,0,438,2,20,180,0,8,4,1,3,7,80,0,1,14,0,2008,0,14,0,151000
6,1675,502,4,5,841,4,0,7,783,0,3,892,2,1999,3,4,1999,8,20.0,1999.0,23,24682,0,1,2,1,2,1,0,0,60,0,103,5,4,0,3,6,0,0,1,841,0,2009,0,13,0,181000
5,1050,338,-1,5,1050,4,0,5,0,504,3,1050,3,1956,3,4,1956,8,80.0,1956.0,66,9600,0,1,1,1,1,0,0,2,20,0,0,6,4,1,2,6,0,0,0,546,0,2009,0,13,0,128900
4,1788,304,4,5,1104,4,0,8,684,0,3,1104,3,1989,3,4,1957,8,20.0,1957.0,33,11250,1,1,1,1,1,2,0,0,50,120,0,5,4,0,5,11,0,0,0,1104,0,2009,0,13,0,161500
6,1824,520,2,5,764,4,0,8,764,0,3,1060,3,1950,3,4,1919,8,60.0,1940.0,72,13515,0,1,2,1,1,1,0,0,70,0,0,6,4,0,3,7,0,0,0,764,126,2007,0,15,0,180500
6,1337,511,-1,5,1405,4,0,5,0,266,2,1337,2,1999,2,4,1998,0,34.0,1998.0,23,4060,1,1,2,1,2,0,0,0,120,144,68,5,0,1,2,8,0,0,0,1139,0,2008,0,14,0,181000
7,1452,506,-1,5,691,4,0,6,739,450,2,713,2,1999,2,4,1999,8,35.0,1999.0,23,3735,1,1,2,1,2,0,0,0,160,0,34,5,4,1,3,3,0,0,1,241,0,2006,0,16,0,183900
7,1889,308,2,5,925,4,0,9,925,0,1,964,3,1950,3,4,1910,8,60.0,1960.0,72,10120,0,0,1,2,1,1,0,4,190,0,0,4,4,0,4,1,0,0,1,925,264,2007,0,15,0,122000
9,2018,746,2,5,2002,4,0,10,0,0,0,2018,0,2009,0,4,2008,8,89.0,2009.0,13,13214,0,1,3,1,2,1,0,0,20,144,76,5,4,0,3,5,0,0,0,2002,0,2010,0,12,0,378500
8,3447,1014,2,5,728,4,1,11,1479,192,3,1968,3,1997,2,4,1935,8,20.0,1982.0,25,14100,0,1,3,1,3,2,0,0,50,314,12,9,4,0,4,5,0,0,1,536,0,2008,0,14,0,381000
5,1524,315,-1,5,874,4,0,7,650,460,3,874,3,1958,3,4,1958,8,78.0,1958.0,64,11344,0,1,1,1,1,0,0,4,50,0,0,5,4,1,3,7,0,0,1,414,0,2007,0,15,0,144000
7,1524,586,4,5,1332,4,2,4,192,1258,2,1332,2,1979,2,4,1979,8,20.0,1979.0,43,23595,2,1,2,1,0,1,0,4,40,268,0,6,4,0,0,4,0,0,1,74,0,2010,0,12,0,260000
6,1489,462,2,5,1489,4,0,7,0,0,3,1489,3,1968,2,4,1968,8,20.0,1968.0,54,9156,0,1,2,1,2,1,0,2,20,0,0,7,4,0,3,8,0,0,0,1489,0,2009,0,13,0,185750
5,935,288,-1,3,935,4,0,5,0,560,3,935,3,1965,3,4,1965,8,20.0,1965.0,57,13526,1,1,1,1,1,0,375,4,20,180,0,6,4,1,3,11,0,0,0,0,0,2006,0,16,0,137000
6,1357,312,2,5,1019,4,0,5,0,719,3,1357,3,2006,0,4,1959,8,124.0,1959.0,16,11512,1,1,1,1,1,1,0,2,80,0,0,7,4,0,2,5,163,0,0,300,0,2008,0,14,0,177000
5,1250,552,2,5,661,4,0,8,589,0,3,661,3,2003,3,4,1910,8,53.0,1985.0,19,5362,0,1,2,1,2,1,0,0,50,242,0,6,4,0,3,11,0,0,0,661,81,2007,0,15,0,139000
5,1920,400,-1,5,928,4,0,10,992,220,3,928,3,1950,3,1,1948,8,95.0,1948.0,72,11345,0,1,2,2,2,0,0,2,90,0,0,5,4,1,4,7,0,0,0,708,0,2007,0,15,0,137000
6,1395,497,4,5,723,4,0,6,660,593,3,735,3,1972,3,4,1972,8,20.0,1972.0,50,12936,0,1,2,1,1,1,0,4,60,294,116,6,4,0,3,12,0,0,1,130,0,2009,0,13,0,162000
6,1724,480,2,5,1680,4,0,7,0,528,3,1724,2,1976,3,4,1967,8,20.0,1967.0,46,17871,1,1,2,1,1,1,0,1,80,0,0,5,4,0,3,6,0,0,1,1152,0,2009,0,13,0,197900
8,2031,577,2,5,1128,4,0,7,903,804,2,1128,2,2002,2,4,2002,8,75.0,2002.0,20,9473,1,1,2,1,2,1,0,0,60,0,211,5,4,0,3,3,0,0,1,324,0,2008,0,14,0,237000
4,1128,528,-1,5,698,4,0,6,430,0,3,698,3,1950,3,4,1920,0,60.0,1980.0,72,7500,0,1,2,1,1,0,0,4,50,30,0,4,0,1,2,4,0,0,0,698,164,2010,0,12,0,68400
7,1573,544,-1,5,1573,4,0,6,0,788,2,1573,2,2002,2,4,2002,8,67.0,2002.0,20,9808,1,1,2,1,2,0,0,0,20,0,72,5,4,1,3,3,0,0,0,785,0,2009,0,13,0,227000
7,1339,484,4,5,1309,2,0,6,0,1053,3,1339,2,1990,3,2,1990,8,50.0,1990.0,32,8049,1,1,2,1,2,1,0,4,20,0,58,5,4,0,2,7,90,0,0,256,0,2006,0,16,0,180000
5,1040,484,-1,4,1040,4,0,5,0,532,3,1040,2,2008,2,4,1977,8,61.0,1977.0,14,8800,0,1,2,1,2,0,144,4,20,0,0,7,4,1,3,9,288,0,0,364,0,2009,0,13,0,150500
6,1824,0,-1,5,912,-1,0,8,912,0,3,912,3,1971,3,-1,1971,8,94.0,1899.0,51,9400,0,1,0,2,2,0,0,4,90,128,0,5,4,1,4,4,0,0,2,912,0,2010,0,12,0,139000
6,2447,336,2,5,804,4,0,10,748,0,3,1699,3,1990,2,4,1919,8,50.0,1969.0,32,9638,0,1,1,1,2,1,0,0,50,272,0,7,4,0,4,3,116,0,0,804,42,2010,0,12,0,169000
6,1412,280,2,5,780,4,0,6,587,0,3,825,3,1950,3,4,1939,8,50.0,1939.0,72,6000,0,1,1,1,1,1,0,0,50,45,0,6,4,0,4,5,0,0,0,780,0,2009,0,13,0,132500
6,1328,528,2,4,1328,4,0,6,0,569,3,1328,3,1963,3,4,1963,8,20.0,1963.0,59,9790,1,1,2,1,1,2,81,4,20,0,26,5,4,0,3,6,0,0,1,678,0,2010,0,12,0,143000
5,1582,390,-1,5,1624,4,1,7,0,812,3,1582,3,1964,3,4,1964,8,20.0,1964.0,58,36500,0,1,2,1,2,0,0,1,20,168,198,5,4,1,4,6,0,0,0,812,0,2006,0,16,0,190000
8,1659,499,0,5,1501,4,0,5,0,1158,2,1659,2,2000,0,4,2000,8,40.0,2000.0,22,5664,1,1,2,1,2,1,0,0,120,212,59,5,4,0,2,10,0,0,0,343,0,2009,0,13,0,278000
8,1970,753,2,5,1085,4,0,8,850,0,2,1120,2,2006,0,4,2006,6,86.0,2006.0,16,11065,0,1,3,1,2,1,0,0,60,177,74,5,5,0,3,10,0,0,1,1085,0,2006,0,16,0,281000
5,1152,484,2,5,1152,4,0,6,0,1014,3,1152,3,1964,3,4,1964,8,20.0,1964.0,58,14112,1,1,2,1,1,1,0,4,80,227,0,7,4,0,3,4,0,0,0,138,0,2010,0,12,0,180500
5,1302,264,-1,5,630,4,0,6,672,231,3,630,3,1972,3,4,1972,8,21.0,1972.0,50,1680,0,1,1,1,2,0,0,4,160,185,0,7,4,1,3,2,0,0,1,399,0,2009,0,13,0,119500
5,2372,432,-1,5,994,4,0,11,994,0,3,1378,3,1965,3,4,1892,8,60.0,1985.0,57,6600,0,0,1,2,2,0,0,4,70,0,287,4,4,1,4,12,0,0,0,994,0,2009,0,13,0,107500
7,1664,528,4,5,832,4,0,8,832,194,3,832,2,1976,3,4,1976,8,78.0,1976.0,46,10140,0,1,2,1,2,1,0,4,60,0,28,5,4,0,4,3,259,0,1,638,0,2006,0,16,0,162900
5,864,572,-1,5,864,4,0,5,0,167,3,864,3,1990,3,4,1955,8,60.0,1957.0,32,8172,1,1,2,1,1,0,0,4,20,0,0,7,4,1,2,4,0,0,0,697,0,2006,0,16,0,115000
5,1052,288,-1,5,1052,4,0,5,0,1016,3,1052,3,1968,3,4,1968,8,70.0,1968.0,54,8400,1,1,1,1,1,0,0,2,20,356,0,5,4,1,3,11,0,0,1,36,0,2006,0,16,0,138500
5,1128,525,-1,5,1120,4,0,6,0,776,3,1128,3,1963,3,4,1963,8,80.0,1963.0,59,8700,1,1,2,1,2,0,0,2,20,192,20,6,4,1,3,12,0,0,0,344,123,2008,0,14,0,155000
6,1072,525,-1,5,547,4,0,5,0,547,3,1072,2,2006,3,4,2005,6,35.0,2005.0,16,3675,1,1,2,1,2,0,0,2,180,0,44,5,5,1,2,6,0,0,0,0,0,2006,0,16,0,140000
10,5642,1418,2,5,6110,4,0,12,950,5644,0,4692,0,2008,0,4,2008,6,313.0,2008.0,14,63887,2,1,2,1,2,3,0,0,60,214,292,5,5,0,3,1,0,0,1,466,0,2008,0,14,0,160000
5,1246,305,-1,4,1246,4,0,6,0,340,3,1246,3,1994,2,4,1959,8,75.0,1959.0,28,7500,1,1,1,1,1,0,906,0,20,218,0,7,4,1,3,5,0,0,1,0,0,2010,0,12,0,154000
7,1983,490,4,5,978,4,0,9,978,694,2,1005,2,1999,2,4,1999,8,20.0,1999.0,23,10762,0,1,2,1,2,1,0,0,60,0,0,5,4,0,3,5,0,0,1,284,0,2009,0,13,0,225000
6,1494,213,2,5,771,4,0,7,741,547,3,753,3,1950,2,4,1942,8,20.0,1942.0,72,7500,0,1,1,1,1,2,0,1,70,0,0,7,4,0,3,11,224,0,0,224,0,2009,0,13,0,177500
8,2526,844,4,5,1165,4,0,8,1323,740,2,1203,2,1994,2,4,1994,8,92.0,1994.0,28,10120,1,1,3,1,2,1,0,0,60,309,78,5,4,0,4,12,0,0,1,425,0,2006,0,16,0,290000
7,1616,834,-1,5,1616,4,0,7,0,0,2,1616,2,2005,2,4,2005,8,73.0,2005.0,17,8688,0,1,3,1,2,0,0,0,20,208,59,5,4,1,3,4,0,0,0,1616,0,2006,0,16,0,232000
7,1708,380,-1,5,976,4,0,7,732,0,2,976,2,2004,2,4,2004,8,32.0,2004.0,18,3363,0,1,2,1,2,0,0,0,160,0,40,5,4,1,3,4,0,0,0,976,0,2006,0,16,0,130000
9,1652,840,0,5,1652,4,0,6,0,1572,2,1652,0,2007,0,4,2006,8,108.0,2006.0,15,13173,1,1,2,1,2,2,0,0,20,404,102,5,4,0,2,11,0,0,0,80,0,2009,0,13,0,325000
7,1368,474,2,5,1368,4,0,6,0,0,2,1368,2,2006,2,4,2005,6,48.0,2005.0,16,6955,0,1,2,1,2,1,0,0,120,132,35,5,5,0,2,9,0,0,0,1368,0,2006,0,16,0,202500
5,990,480,-1,5,990,4,0,5,0,746,3,990,2,1995,3,4,1994,8,60.0,2000.0,27,8072,1,1,2,1,1,0,0,0,20,0,64,5,4,1,3,5,0,0,0,244,0,2009,0,13,0,138000
5,1122,528,-1,0,924,4,0,6,0,144,3,1122,3,2005,2,4,1948,8,100.0,1948.0,17,12000,1,1,2,1,1,0,608,0,20,0,36,7,4,1,2,5,0,0,0,172,0,2008,0,14,0,147000
6,1294,496,-1,5,1278,4,0,6,0,1200,3,1294,2,1991,2,4,1991,8,20.0,1991.0,31,7153,1,1,2,1,2,0,0,2,20,112,51,5,4,1,3,6,0,0,0,78,0,2008,0,14,0,179200
7,1902,567,4,5,1902,4,0,7,0,1406,2,1902,2,2002,0,4,1959,8,100.0,1959.0,20,17500,1,1,2,1,2,2,0,4,20,0,207,8,4,0,3,5,0,0,0,496,162,2010,0,12,0,335000
7,1274,508,-1,5,1274,4,0,6,0,925,2,1274,2,2007,2,4,2005,6,68.0,2005.0,15,8814,1,1,2,1,2,0,0,0,20,264,98,5,5,1,3,1,0,0,0,349,0,2007,0,15,0,203000
8,2810,750,0,5,1453,2,0,9,1357,482,2,1453,0,1990,2,2,1990,8,20.0,1990.0,32,9572,0,1,2,1,2,1,0,0,60,500,0,5,4,0,4,6,0,0,1,971,0,2007,0,15,0,302000
9,2599,779,4,5,1393,4,0,10,1177,0,2,1422,2,1999,2,4,1999,8,108.0,1999.0,23,14774,0,1,3,1,2,1,0,0,60,668,30,5,4,0,4,5,0,0,1,1393,0,2010,0,12,0,333168
4,948,280,4,5,948,4,0,5,0,732,3,948,3,1954,3,4,1954,8,60.0,1956.0,68,8190,1,1,1,1,1,1,0,0,20,0,36,6,4,0,3,10,0,0,0,216,0,2007,0,15,0,119000
6,2112,576,2,3,952,4,0,9,1020,500,3,1092,1,1969,3,4,1969,8,85.0,1969.0,53,11075,0,1,2,1,2,2,276,4,60,280,0,5,4,0,4,6,0,0,1,176,0,2008,0,14,0,206900
8,1630,860,2,5,1622,4,0,8,0,0,2,1630,0,2008,0,4,2008,8,61.0,2008.0,14,10226,1,1,3,1,2,1,0,0,20,172,42,5,4,0,3,1,0,0,0,1622,0,2009,0,13,0,295493
7,1352,466,2,5,1352,4,0,5,0,0,2,1352,0,2007,2,4,2006,6,47.0,2006.0,15,4230,0,1,2,1,2,1,0,0,120,0,241,5,5,0,2,4,0,0,0,1352,0,2007,0,15,0,208900
8,1787,748,4,5,1753,4,0,7,0,0,2,1787,2,2002,2,4,2001,8,20.0,2001.0,20,14781,0,1,3,1,2,1,0,0,20,198,150,5,4,0,3,8,0,0,0,1753,0,2006,0,16,0,275000
4,948,248,-1,5,864,4,0,5,0,492,3,948,3,1954,3,4,1954,8,75.0,1954.0,68,10215,0,1,1,1,1,0,0,0,20,0,0,5,4,1,3,2,0,0,0,372,0,2007,0,15,0,111000
6,1478,442,2,4,1478,4,0,6,0,189,3,1478,3,1957,3,4,1957,8,70.0,1957.0,65,8400,1,1,2,1,1,2,661,2,20,114,0,3,4,0,3,6,216,0,1,628,0,2009,0,13,0,156500
3,720,287,-1,-1,0,4,0,4,0,0,3,720,-1,1950,3,1,1949,8,20.0,1955.0,72,6627,0,0,1,1,1,0,0,4,20,0,0,6,4,1,2,7,0,0,0,0,0,2008,0,14,0,72500
7,1923,564,4,5,750,4,0,8,862,674,2,1061,2,1992,2,4,1992,8,107.0,1992.0,30,10186,1,1,2,1,2,1,0,0,60,240,39,5,4,0,3,6,0,0,1,76,0,2010,0,12,0,190000
4,708,0,-1,5,420,-1,0,5,0,280,1,708,3,1950,1,-1,1940,8,50.0,1899.0,72,5330,0,1,0,1,1,0,0,2,30,164,0,7,4,1,2,12,0,0,0,140,0,2009,0,13,0,82500
8,1795,895,2,5,1795,4,0,7,0,0,2,1795,0,2007,2,4,2006,6,75.0,2007.0,15,9986,0,1,3,1,2,1,0,0,20,0,49,5,5,0,2,2,0,0,0,1795,0,2007,0,15,0,147000
4,796,0,-1,5,796,-1,0,5,0,0,3,796,3,1950,3,-1,1922,8,40.0,1899.0,72,3636,0,0,0,1,1,0,0,1,30,0,0,4,4,1,2,1,0,0,0,796,100,2008,0,14,0,55000
3,774,0,-1,5,544,-1,1,6,0,544,3,774,3,2006,2,-1,1931,8,70.0,1899.0,16,4270,0,1,0,1,1,0,0,0,30,0,0,6,4,1,3,5,0,0,0,0,286,2007,0,15,0,79000
5,816,264,0,5,816,4,0,5,0,641,2,816,3,2008,2,4,1982,8,60.0,1982.0,14,6600,0,1,1,1,1,1,0,0,20,0,0,9,4,0,3,10,0,0,0,175,0,2008,0,14,0,130500
6,2792,520,4,5,1510,1,0,8,1208,493,2,1584,2,1950,3,4,1920,8,60.0,1920.0,72,10440,0,1,2,1,2,2,0,0,50,0,547,7,4,0,5,6,480,0,0,1017,0,2008,1150,14,0,256000
7,1632,462,4,5,935,4,0,8,677,0,3,955,2,1998,3,4,1998,8,63.0,1998.0,24,9084,0,1,2,1,2,1,0,2,60,0,28,5,4,0,3,6,0,0,1,935,0,2006,0,16,0,176500
8,1588,825,2,5,1588,4,0,7,0,0,2,1588,2,2006,2,4,2006,8,85.0,2006.0,16,10000,0,1,3,1,2,1,0,0,20,144,45,5,4,0,3,12,0,0,0,1588,0,2007,0,15,0,227000
5,954,576,-1,5,911,4,0,6,0,483,3,954,3,1976,3,4,1976,8,55.0,1976.0,46,10780,0,1,2,1,1,0,0,2,80,0,0,5,4,1,3,7,0,0,0,428,0,2006,0,16,0,132500
4,816,288,2,5,816,1,1,3,0,690,3,816,3,1958,3,1,1938,8,67.0,1958.0,64,8877,1,1,1,1,1,1,0,0,20,0,0,6,4,0,2,5,0,0,0,126,0,2009,0,13,0,100000
5,1360,297,-1,5,803,4,0,6,557,0,3,803,3,1995,2,4,1938,8,60.0,1951.0,27,7200,0,1,1,1,1,0,0,0,50,0,65,6,4,1,2,7,0,0,1,803,190,2006,0,16,0,125500
5,1365,440,-1,5,765,4,0,7,600,765,3,765,3,1970,3,4,1970,8,24.0,1970.0,52,2368,0,1,2,1,1,0,0,4,160,0,36,6,4,1,3,5,0,0,1,0,0,2009,0,13,0,125000
6,1334,630,4,5,1350,4,0,6,0,686,3,1334,2,1977,3,4,1977,8,80.0,1977.0,45,9650,0,1,2,1,2,1,0,4,20,0,16,5,4,0,2,4,0,0,0,664,0,2009,0,13,0,167900
5,1656,506,-1,5,1656,4,0,8,0,0,3,1656,3,1973,3,4,1973,8,87.0,1973.0,49,9246,0,1,2,2,2,0,0,4,90,0,211,5,4,1,4,11,0,0,0,1656,0,2008,0,14,0,135000
4,693,0,-1,5,693,-1,1,4,0,0,3,693,3,1950,1,-1,1941,8,153.0,1899.0,72,4118,0,0,0,1,1,0,0,1,30,0,20,4,4,1,2,3,0,0,0,693,0,2006,0,16,0,52500
7,1861,492,-1,5,916,4,0,8,941,700,2,920,2,2002,2,4,2002,8,95.0,2002.0,20,13450,1,1,2,1,2,0,0,0,60,146,91,5,4,1,3,6,0,0,1,216,0,2006,0,16,0,200000
5,864,288,-1,5,864,4,0,5,0,360,3,864,3,1972,3,4,1972,8,120.0,1972.0,50,9560,0,1,1,1,1,0,0,0,20,0,0,7,4,1,3,6,0,0,0,504,0,2006,0,16,0,128500
4,872,480,-1,5,858,4,0,5,0,0,3,872,3,1971,3,4,1971,8,70.0,1974.0,51,8294,0,1,4,1,1,0,0,4,20,0,0,5,4,1,3,6,0,0,0,858,0,2007,0,15,0,123000
6,1114,576,-1,5,1114,4,0,6,0,814,3,1114,2,2004,2,4,2003,8,66.0,2004.0,18,13695,1,1,2,1,1,0,0,0,20,0,78,5,4,1,3,7,0,0,0,300,0,2008,0,14,0,155000
8,2169,647,2,5,1284,4,0,7,885,0,2,1284,2,2002,2,4,2002,8,20.0,2002.0,20,9375,0,1,2,1,2,1,0,0,60,192,87,5,4,0,3,8,0,0,1,1284,0,2007,0,15,0,228500
6,1913,342,4,5,896,1,0,9,741,0,3,1172,3,1950,3,1,1928,8,57.0,1929.0,72,7558,0,1,2,1,1,1,0,2,50,0,0,6,4,0,3,3,0,0,1,896,0,2009,0,13,0,177000
7,1456,440,4,5,728,4,0,8,728,0,2,728,2,2006,2,4,2006,6,85.0,2006.0,16,11103,0,1,2,1,2,1,0,0,60,0,0,5,5,0,3,7,0,0,1,728,0,2007,0,15,0,155835
4,960,308,-1,5,960,4,0,5,0,250,3,960,3,1950,1,4,1920,8,50.0,1997.0,72,6000,0,1,1,1,1,0,0,2,30,0,0,4,4,1,2,7,0,0,0,710,168,2007,0,15,0,108500
7,2156,508,2,4,1568,2,0,9,0,297,3,2156,3,2003,3,4,1968,8,20.0,1968.0,19,20781,0,1,2,1,2,1,68,4,20,0,80,7,4,0,3,6,0,0,0,1203,0,2006,0,16,290,262500
8,1776,712,2,5,1732,4,0,7,0,80,2,1776,0,2007,2,4,2006,6,93.0,2006.0,15,15306,1,1,3,1,2,1,0,0,20,0,0,5,5,0,3,5,0,0,0,1652,0,2007,0,15,0,283463
7,1494,514,1,5,1482,4,0,5,0,1443,2,1494,2,1998,2,4,1998,8,20.0,1998.0,24,16196,1,1,2,1,2,1,0,0,20,402,25,5,4,0,3,8,0,0,0,39,0,2007,0,15,0,215000
